company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
H&R Block,741,0.0,-0.7518914470720504,-0.2652183747066116,0.8310954691106454,9,Kansas City,8,0,0,0,1, ,Jeffrey J. Jones II,https://www.hrblock.com,HRB,4284.6,Low,Medium,2,-0.16115126062839777,0.8001382571929353
iHeartMedia,742,0.0,-0.7550792914851361,-0.9652112938557573,-0.5700775884172521,17,San Antonio,29,0,0,0,0, ,Robert W. Pittman,https://www.iheartmedia.com,IHRT,2728.1,Low,Small,0,-1.319893329705208,0.26992292451118927
Super Micro Computer,743,0.0,-0.7551739799330496,-0.7401275785416389,-0.8619677987234027,20,San Jose,16,0,1,0,1, ,Charles Liang,https://www.supermicro.com,SMCI,1963.0,Low,Small,0,-1.3552185979930904,-0.09654483124061733
Flowserve,744,0.0,-0.7568888929341483,-0.7285039266995228,-0.2694331730033762,15,Irving,29,0,0,0,1, ,R. Scott Rowe,https://www.flowserve.com,FLS,4681.4,Low,Small,0,-1.0248465465533123,0.3240330911934496
Charles River Laboratories International,745,0.0,-0.7569835813820616,-0.5084017764605967,-0.10435387668627298,13,Wilmington,2,0,0,0,1, ,James C. Foster,https://www.criver.com,CRL,14425.4,Low,Small,0,-0.8122919326666239,0.29151598585004573
A.O. Smith,746,0.0,-0.7571203535846035,-0.42861370917292874,-0.38448844013347844,15,Milwaukee,35,0,0,0,1, ,Kevin J. Wheeler,https://www.aosmith.com,AOS,10032.2,Low,Small,0,-0.9217773593716031,0.03383579177113092
Rithm Capital,747,0.0,-0.7577305680267121,-0.19190634201669388,-0.4547221771120278,9,New York,18,0,0,0,1, ,Michael Nierenberg,https://www.rithmcap.com,RITM,5125.0,Low,Small,0,-0.8294025835172972,-0.18032575243409074
Medical Mutual of Ohio,748,0.0,-0.7596558998009519,-0.7680243429627176,-0.9280495412794311,9,Cleveland,19,0,0,0,1, ,Steven C. Glass,https://www.medmutual.com,Unknown,11641.6,Low,Small,0,-1.4097399758260523,-0.12498557074581397
Granite Construction,749,0.0,-0.761013100887711,-0.82464813265074,-0.9397551641091894,8,Watsonville,16,0,0,0,1, ,Kyle T. Larkin,https://www.graniteconstruction.com,GVA,1504.7,Low,Small,0,-1.4484134855775064,-0.09433956646543093
Valmont Industries,750,0.0,-0.7610446637036822,-0.6706347457427022,-0.5175023337417141,16,Omaha,13,0,0,0,1, ,Stephen G. Kaniewski,https://www.valmont.com,VMI,5083.4,Low,Small,0,-1.1314156988114605,0.10476277606559051
Sprague Resources,751,0.0,-0.7614023756180218,-0.8902387394741091,-1.0319494499008321,7,Portsmouth,14,0,0,0,0, ,David C. Glendon,https://www.spragueenergy.com,SRLP,433.7,Low,Small,0,-1.5356014819892858,-0.11574115621061076
Primoris Services,752,0.0,-0.7614655012499643,-0.7370556134119369,-0.5290578844839112,8,Dallas,29,0,0,0,1, ,Thomas E. McCormick,https://www.primoriscorp.com,PRIM,1269.8,Low,Small,0,-1.174854465002652,0.1422585185790581
Cboe Global Markets,753,0.0,-0.7617600875323616,-0.39382577973116706,-1.0099889010877388,9,Chicago,41,0,0,0,1, ,Edward T. Tilly,https://www.cboe.com,CBOE,12148.2,Low,Small,0,-1.2484671910122798,-0.44247765290161306
Carter's,754,0.0,-0.7626438463795536,-0.5509941578534933,-0.27443557592207635,1,Atlanta,40,0,0,0,1, ,Michael D. Casey,https://www.carters.com,CRI,3763.4,Low,Small,0,-0.9327437469616876,0.19802441897596687
TopBuild,755,0.0,-0.7626648882568677,-0.5640292531335807,-0.41920511638925717,8,Daytona Beach,39,0,0,0,1, ,Robert M. Buck,https://www.topbuild.com,BLD,5987.1,Low,Small,0,-1.019390720353683,0.10231433856065178
SiteOne Landscape Supply,756,0.0,-0.7637695868158576,-0.6350995815396616,-0.7959360801965614,5,Roswell,40,0,0,0,1, ,Doug Black,https://www.siteone.com,SITE,7255.5,Low,Small,0,-1.2661306762854507,-0.12108604516477117
Texas Roadhouse,757,0.0,-0.7650110575773894,-0.6293707817031904,2.050431180543794,12,Louisville,44,0,0,0,1, ,Gerald L. Morgan,https://www.texasroadhouse.com,TXRH,5787.8,Low,Large,2,0.2974704069669491,1.9336795638569866
Akamai Technologies,758,0.0,-0.7652951229211297,-0.2920358000280652,-0.6346085860684832,20,Cambridge,2,0,1,0,1, ,F. Thomson Leighton,https://www.akamai.com,AKAM,19210.0,Low,Small,0,-0.9883341366079309,-0.24115392018532966
Brown-Forman,759,0.0,-0.7653161647984438,-0.08330822337749545,-0.8347047028164872,11,Louisville,44,0,0,0,1, ,Lawson E. Whiting,https://www.brown-forman.com,BFB,31376.6,Low,Small,0,-0.9823364757317339,-0.529942272259692
Acuity Brands,759,0.0,-0.7653161647984438,-0.5787248701053989,-0.41950526056437915,15,Atlanta,40,0,0,0,1, ,Neil M. Ashe,https://www.acuitybrands.com,AYI,6628.9,Low,Small,0,-1.0293646643269114,0.11229922465617659
Navient,761,0.0,-0.7660526305044372,-0.23773674070846584,-0.8065411743842056,9,Wilmington,38,0,0,0,1, ,John F. Remondi,https://www.navient.com,NAVI,2592.3,Low,Small,0,-1.0529967424896667,-0.4029683697451815
Coterra Energy,762,0.0,-0.7665786774372896,0.1284082923181899,-1.022995148676359,7,Houston,29,0,0,0,1, ,Thomas E. Jorden,https://www.coterra.com,CTRA,21872.1,Low,Small,0,-0.9689827166155335,-0.8122273211576395
Option Care Health,763,0.0,-0.7676728550576225,-0.7168802748574067,-0.7529654391249275,13,Bannockburn,41,0,0,0,1, ,John C. Rademacher,https://www.optioncarehealth.com,OPCH,5139.0,Low,Small,0,-1.2903602270749026,-0.033474250460038456
Floor & Decor Holdings,764,0.0,-0.768209422929132,-0.5979038956448903,-0.6057947452567708,19,Atlanta,40,0,0,0,1, ,Thomas Taylor,https://www.flooranddecor.com,FND,7490.0,Low,Small,0,-1.143989630953531,-0.009136538999623346
Public Storage,765,0.0,-0.7700716290714297,0.788714743034968,-0.779678270710786,9,Glendale,16,0,0,0,1, ,Joseph D. Russell Jr.,https://www.publicstorage.com,PSA,68438.2,Low,Small,0,-0.4715027294944962,-1.0919142012453864
Cabot,766,0.0,-0.7707870529001088,-0.6254685557276227,-0.8447095086538875,6,Boston,2,0,0,0,1, ,Sean D. Keohane,https://www.cabotcorp.com,CBT,3871.1,Low,Small,0,-1.2919321828348564,-0.16285377972834264
Crane Holdings,767,0.0,-0.7708922622866793,-0.47153819490417137,-0.5195533189383811,15,Stamford,36,0,0,0,1, ,Max H. Mitchell,https://www.craneco.com,CR,6158.9,Low,Small,0,-1.028282953088304,-0.033919582370130444
Atmos Energy,768,0.0,-0.7709448669799644,-0.28041214818594906,-0.8355050872834793,7,Dallas,29,0,0,0,1, ,John K. Akers,https://www.atmosenergy.com,ATO,16182.8,Low,Small,0,-1.0956124699550804,-0.3943534457580469
Selective Insurance Group,769,0.0,-0.7739222926199092,-0.49777443763351936,-0.9477590087791096,9,Branchville,15,0,0,0,1, ,John J. Marchioni,https://www.selective.com,SIGI,5391.5,Low,Small,0,-1.2795958153923168,-0.32545209719596124
Take-Two Interactive Software,770,0.0,-0.7745956326939601,-0.3440931550638276,-0.7449115704258206,17,New York,18,0,0,0,1, ,Strauss H. Zelnick,https://www.take2games.com,TTWO,17744.1,Low,Small,0,-1.0835252253213221,-0.28479560358822237
Boyd Gaming,771,0.0,-0.7749112608536718,-0.4479587868815933,-0.31375446286305914,12,Las Vegas,17,0,0,0,1, ,Keith E. Smith,https://www.boydgaming.com,BYD,7234.0,Low,Small,0,-0.9048422425169441,0.09874323680911597
Plexus,772,0.0,-0.7750059493015851,-0.7177105357032723,-0.1093562796049731,20,Neenah,35,0,0,0,1, ,Todd P. Kelsey,https://www.plexus.com,PLXS,2298.6,Low,Small,0,-0.942396986559955,0.432765047790067
ScanSource,773,0.0,-0.7755004334184663,-0.8240669500586341,-0.9597647757839896,5,Greenville,26,0,1,0,1, ,Michael L. Baur,https://www.scansource.com,SCSC,890.8,Low,Small,0,-1.4681317768366908,-0.1088909405384921
Franchise Group,774,0.0,-0.775658247498322,-0.5309848714681364,-0.4747818128160152,19,Delaware,19,0,0,0,1, ,Brian R. Kahn,https://www.franchisegrp.com,FRG,1669.6,Low,Small,0,-1.0396780486409656,0.039598804087133156
NLV Financial,775,0.0,-0.7769102391985109,-0.5074884895301448,-1.0119398382260318,9,Montpelier,32,0,0,0,1, ,Mehran Assadi,https://www.nationallife.com,Unknown,11641.6,Low,Small,0,-1.3220554775001256,-0.3651010217805196
CrossAmerica Partners,776,0.0,-0.7769418020144819,-0.8150171068387009,-0.9588643432586236,7,Allentown,22,0,0,0,1, ,Charles M. Nifong Jr.,https://www.crossamericapartners.com,CAPL,826.5,Low,Small,0,-1.4635207614330437,-0.11445390500804335
Mr. Cooper Group,777,0.0,-0.7776256630271899,0.3741655026943578,-0.6596206006619837,9,Coppell,29,0,0,0,1, ,Jay Bray,https://www.mrcoopergroup.com,COOP,3369.4,Low,Small,0,-0.640290438175163,-0.7187872131796043
Fortinet,778,0.0,-0.7778150399230167,-0.32923148592283646,-0.5598226624339168,20,Sunnyvale,16,0,1,0,1, ,Ken Xie,https://www.fortinet.com,FTNT,39789.0,Low,Small,0,-0.9757782394856483,-0.161112399809067
Brinker International,779,0.0,-0.7782779612239272,-0.72377143987809,1.9061618803684832,12,Dallas,29,0,0,0,1, ,Kevin Hochman,https://www.brinker.com,EAT,1701.9,Low,Large,2,0.15768336890849868,1.894784910232303
Albemarle,780,0.0,-0.7793090132123177,-0.7303305005604269,-0.7696734648733858,6,Charlotte,10,0,0,0,1, ,J. Kent Masters,https://www.albemarle.com,ALB,25899.4,Low,Small,0,-1.3142653757016038,-0.03601649940914745
Peabody Energy,781,0.0,-0.7803295442620515,-0.5340568365978388,-0.824699896979087,7,St. Louis,8,0,0,0,1, ,James C. Grech,https://www.peabodyenergy.com,BTU,3391.5,Low,Small,0,-1.2362310479502923,-0.21126229532135457
Light & Wonder,782,0.0,-0.7812027821705865,-0.5250069933779052,-0.7896830765481863,12,Las Vegas,17,0,0,0,1, ,Matt Wilson,https://www.lnw.com,LNW,5679.7,Low,Small,0,-1.2125520614514866,-0.19216253164488928
Evercore,783,0.0,-0.7815078893916408,-0.21855771516897438,-0.97277102337261,9,New York,18,0,0,0,1, ,John S. Weinberg,https://www.evercore.com,EVR,4275.1,Low,Small,0,-1.1432064393007006,-0.536091301904552
Stewart Information Services,784,0.0,-0.7816446615941824,-0.5646934618102729,-0.7046422269302847,9,Houston,29,0,0,0,1, ,Frederick Eppinger,https://www.stewart.com,STC,1181.0,Low,Small,0,-1.1881949191544101,-0.10325332015686958
Central Garden & Pet,785,0.0,-0.7818656013059803,-0.7070831968761947,-0.7321554429831353,14,Walnut Creek,16,0,0,0,1, ,Timothy P. Cofer,https://www.central.com,CENT,2286.5,Low,Small,0,-1.2823938985796344,-0.02486945485730797
GMS,786,0.0,-0.7823811273001758,-0.7453582218705913,-0.777527237455745,5,Tucker,40,0,0,0,1, ,John C. Turner Jr.,https://www.gms.com,GMS,2142.1,Low,Small,0,-1.3288299299428912,-0.031256348343047365
H.B. Fuller,787,0.0,-0.7845694825408417,-0.6990296666713,-0.7446614502798854,6,St. Paul,7,0,0,0,1, ,James J. Owens,https://www.hbfuller.com,FUL,3505.2,Low,Small,0,-1.2864787538055997,-0.039413161636395876
Middleby,788,0.0,-0.787431177855559,-0.4274513439887171,-0.5383623539126934,15,Elgin,41,0,0,0,1, ,Timothy J. FitzGerald,https://www.middleby.com,MIDD,8961.1,Low,Small,0,-1.0244980835932427,-0.07758493055227263
Renewable Energy Group,789,0.0,-0.7881360807455812,-0.6555239983479515,-1.0099889010877388,7,Ames,23,0,0,1,1, ,Kevin E. Lucke,https://www.regi.com,Unknown,3056.2,Low,Small,0,-1.4101112794272919,-0.26126517861151544
MSC Industrial Direct,790,0.0,-0.7882307691934944,-0.6529501897257686,-0.7460621230971214,5,Melville,18,0,0,0,1, ,Erik Gershwind,https://www.mscdirect.com,MSM,4758.3,Low,Small,0,-1.2639821882122204,-0.07214921255543527
Vishay Intertechnology,791,0.0,-0.7885148345372349,-0.585616035126082,0.07073022546823038,20,Malvern,22,0,0,0,1, ,Gerald Paul,https://www.vishay.com,VSH,2840.1,Low,Medium,0,-0.7788145971127141,0.47214398407745545
Applied Industrial Technologies,792,0.0,-0.788998797715459,-0.7128119967126662,-0.7723247384202969,5,Cleveland,19,0,0,0,1, ,Neil A. Schrimsher,https://www.applied.com,AIT,3947.9,Low,Small,0,-1.3120671864677411,-0.0498100408787647
Lincoln Electric Holdings,793,0.0,-0.7891776536726287,-0.6034666433121887,-0.5195533189383811,15,Cleveland,19,0,0,0,1, ,Christopher L. Mapes,https://www.lincolnelectric.com,LECO,8079.1,Low,Small,0,-1.1128933411572899,0.05754495905084332
First Horizon,794,0.0,-0.789198695549943,-0.003603182174413908,-0.6858331919559725,9,Memphis,27,0,0,0,1, ,D. Bryan Jordan,https://www.firsthorizon.com,FHN,12542.9,Low,Small,0,-0.8714220040080413,-0.47674996711022005
Spirit Airlines,795,0.0,-0.7895353655869687,-1.2254150429499842,-0.5784316012914812,3,Miramar,39,0,0,0,0, ,Edward M. Christie III,https://www.spirit.com,SAVE,2375.4,Low,Small,0,-1.4903468389596355,0.44424135225816813
AptarGroup,796,0.0,-0.7899141193786222,-0.6303670947182288,-0.41950526056437915,16,Crystal Lake,41,0,0,0,1, ,Stephan B. Tanda,https://www.aptar.com,ATR,7702.9,Low,Small,0,-1.0733980653479112,0.14848998190723062
Citrix Systems,797,0.0,-0.7909662132443269,-0.5777285570903603,-0.5845845568814824,20,Fort Lauderdale,39,0,0,0,1, ,Robert M. Calderoni,https://www.citrix.com,CTXS,12704.6,Low,Small,0,-1.1354069900755204,-0.007215032996394802
IDEXX Laboratories,798,0.0,-0.791155590140154,-0.21465548919340688,-0.5520689379099316,13,Westbrook,5,0,0,0,1, ,Jonathan J. Mazelsky,https://www.idexx.com,IDXX,46089.3,Low,Small,0,-0.9163289692580464,-0.23428893800637804
Tetra Tech,799,0.0,-0.7913554879746377,-0.6397490422765083,-0.019313027068371357,8,Pasadena,16,0,0,0,1, ,Dan L. Batrack,https://www.tetratech.com,TTEK,8906.7,Low,Medium,0,-0.8600023064757015,0.44444455751606166
Lyft,800,0.0,-0.7919025767848045,-1.6710990650105482,-0.8470606380256763,20,San Francisco,16,0,1,0,0, ,Logan Green,https://www.lyft.com,LYFT,13384.6,Low,Small,0,-1.88634667720788,0.5576170328379533
Gannett,801,0.0,-0.7919236186621185,-0.9451189813858143,-0.25442596424727604,17,McLean,31,0,0,0,0, ,Michael E. Reed,https://www.gannett.com,GCI,643.9,Low,Small,0,-1.1586742825023177,0.48517561994679603
ResMed,802,0.0,-0.7931124847303649,-0.4390749958308331,-0.6711261273749939,13,San Diego,16,0,0,0,1, ,Michael J. Farrell,https://www.resmed.com,RMD,35463.3,Low,Small,0,-1.1073191921749728,-0.16545993687517416
Designer Brands,803,0.0,-0.793133526607679,-0.7047584665077714,-0.3944932459708787,19,Columbus,19,0,0,0,1, ,Roger L. Rawlins,https://www.designerbrands.com,DBI,991.4,Low,Small,0,-1.102951637646491,0.21799747184905266
Graham Holdings,804,0.0,-0.7942487461053259,-0.5406989233647622,-0.3170560487894012,4,Arlington,31,0,0,0,1, ,Timothy J. O?Shaughnessy,https://www.ghco.com,GHC,3000.6,Low,Small,0,-0.9701878438259649,0.16079517305223107
Vroom,805,0.0,-0.794427602062496,-1.1409775149254695,-0.979424219254481,19,New York,18,0,0,0,0, ,Thomas H. Shortt,https://www.vroom.com,VRM,364.7,Low,Small,0,-1.6665187198313107,0.0960447945419577
Worthington Industries,806,0.0,-0.795784803149255,-0.2320909669565809,-0.6196013773123831,16,Columbus,19,0,0,0,1, ,B. Andrew Rose,https://www.worthingtonindustries.com,WOR,2537.8,Low,Small,0,-0.965936328141143,-0.2709961046644451
Calumet Specialty Products Partners,807,0.0,-0.7982467027950043,-1.0489846132035796,-0.9972827976742403,7,Indianapolis,42,0,0,0,0, ,Stephen P. Mawer,https://www.calumetspecialty.com,CLMT,1070.8,Low,Small,0,-1.627684079250251,0.01971896134422496
Xilinx,808,0.0,-0.7982887865496324,-0.2962701303419788,-0.8252001372709571,20,San Jose,16,0,0,1,1, ,Lisa T. Su,https://www.xilinx.com,XLNX,30450.5,Low,Small,0,-1.1158659181355777,-0.37534691882419924
TransUnion,809,0.0,-0.7985623309547156,0.31862105210596026,-0.5595725422879819,4,Chicago,41,0,0,0,1, ,Christopher A. Cartwright,https://www.transunion.com,TRU,19882.6,Low,Small,0,-0.6293217067744864,-0.6076227570499261
Travel + Leisure,810,0.0,-0.799719634206991,-0.5773134266674276,-0.22941394965377543,12,Orlando,39,0,0,0,1, ,Michael D. Brown,https://www.travelandleisureco.com,TNL,4966.2,Low,Small,0,-0.9458471625461331,0.24957731351083348
Topgolf Callaway Brands,811,0.0,-0.7997827598389334,-0.5656897748253117,0.17077828384223237,12,Carlsbad,16,0,0,0,1, ,Oliver G. Brewer III,https://www.callawaygolf.com,ELY,4337.1,Low,Medium,0,-0.719939150177142,0.5310030266036894
Dycom Industries,812,0.0,-0.8000878670599877,-0.7926830900849209,-0.3182566254898892,8,Palm Beach Gardens,39,0,0,0,1, ,Steven E. Nielsen,https://www.dycomind.com,DY,2821.0,Low,Small,0,-1.1142518565392174,0.3339779754619418
Columbia Sportswear,813,0.0,-0.8005192255449268,-0.5390384016730312,-0.6533675970136087,1,Portland,21,0,0,0,1, ,Timothy P. Boyle,https://www.columbia.com,COLM,5840.4,Low,Small,0,-1.1576538517047001,-0.08345556749345849
Coherent,814,0.0,-0.8026760179696216,-0.5859481394644283,0.07878409416733753,20,Saxonburg,22,0,0,0,1, ,Vincent D. Mattera Jr.,https://www.ii-vi.com,COHR,7708.2,Low,Medium,0,-0.7834428049260427,0.47851318927387587
Change Healthcare,815,0.0,-0.8043067634614642,-0.9261890341000822,-0.31945720219037715,13,Nashville,27,0,0,1,0, ,Heather Cianfrocco (Optum),https://www.changehealthcare.com,Unknown,6799.3,Low,Small,0,-1.191593407905199,0.42535021740570456
Grocery Outlet Holding,816,0.0,-0.8054430248364252,-0.7813085164965644,-1.0260466144567661,10,Emeryville,16,0,0,0,1, ,Eric J. Lindberg Jr.,https://www.groceryoutlet.com,GO,3148.0,Low,Small,0,-1.4995094195198253,-0.1856770402457729
AMC Networks,817,0.0,-0.8056534436095663,-0.6249703992201037,-0.975622393036269,17,New York,18,0,0,1,1, ,Christina Spade,https://www.amcnetworks.com,AMCX,1721.7,Low,Small,0,-1.385278095237274,-0.25710774708720086
Hyster-Yale Materials Handling,818,0.0,-0.8058533414440501,-0.9766688935287006,-0.664623003580684,15,Cleveland,19,0,0,0,0, ,Alfred M. Rankin Jr.,https://www.hyster-yale.com,HY,561.2,Low,Small,0,-1.409877160562596,0.21057810140550606
ChampionX,819,0.0,-0.8059269880146495,-0.7389652133574273,-0.7196494356863848,7,The Woodlands,29,0,0,0,1, ,Sivasankaran Somasundaram,https://www.championx.com,CHX,4976.7,Low,Small,0,-1.3082730256458146,0.006715951992282218
Comfort Systems USA,820,0.0,-0.8060742811558481,-0.7140573879814643,-0.40950045472697905,8,Houston,29,0,0,0,1, ,Brian E. Lane,https://www.comfortsystemsusa.com,FIX,3200.5,Low,Small,0,-1.1244379358572,0.21384911893436737
EQT,821,0.0,-0.8070106446963253,-1.7926492528452473,-1.0351509877688,7,Pittsburgh,22,0,0,0,0, ,Toby Z. Rice,https://www.eqt.com,EQT,12955.4,Low,Small,0,-2.066378456269039,0.5058076692501184
Brown & Brown,822,0.0,-0.8084099295377128,-0.3455876245863855,-0.4683787370800792,9,Daytona Beach,39,0,0,0,1, ,J. Powell Brown,https://www.bbinsurance.com,BRO,20395.7,Low,Small,0,-0.953838465421539,-0.08300437169321626
LGI Homes,823,0.0,-0.8085467017402544,-0.4763537078101911,-1.022194764209367,8,The Woodlands,29,0,0,0,1, ,Eric Lipar,https://www.lgihomes.com,LGIH,1884.0,Low,Small,0,-1.3302094700991738,-0.393304144598385
Hyatt Hotels,824,0.0,-0.8108718291834621,-1.0173516749761067,1.131239644232651,12,Chicago,41,0,0,0,0, ,Mark S. Hoplamazian,https://www.hyatt.com,H,10498.3,Low,Large,2,-0.45056973726724386,1.5376628247534603
Comerica,825,0.0,-0.811292666729744,0.13671090077684417,-0.6975388147857304,9,Dallas,29,0,0,0,1, ,Curtis C. Farmer,https://www.comerica.com,CMA,11854.4,Low,Small,0,-0.8138490285188501,-0.5815708576060215
Energizer Holdings,826,0.0,-0.8115556901961702,-0.6994447970942328,-0.7696734648733858,14,St. Louis,8,0,0,0,1, ,Mark S. LaVigne,https://www.energizerholdings.com,ENR,2191.7,Low,Small,0,-1.31731464243808,-0.05661705858312619
Hill-Rom Holdings,827,0.0,-0.8118502764785674,-0.6267139469964209,-0.569577348125382,13,Chicago,41,0,0,0,1, ,John P. Groetelaars,https://www.hillrom.com,HRC,7331.7,Low,Small,0,-1.1674116125988978,0.03791364603821707
Rackspace Technology,828,0.0,-0.8128182028350158,-1.0142797098464047,-0.7396590473611854,20,San Antonio,29,0,0,0,0, ,Amar Maletira,https://www.rackspace.com,RXT,2365.6,Low,Small,0,-1.4762510540752096,0.18242090032166583
Verisk Analytics,829,0.0,-0.8139649851486341,-0.2799139916784297,-0.6012425586007535,4,Jersey City,15,0,0,0,1, ,Lee M. Shavel,https://www.verisk.com,VRSK,34616.2,Low,Small,0,-0.9937660004445102,-0.22430569828760252
Spectrum Brands Holdings,830,0.0,-0.8140175898419193,-0.6756163108178949,-0.46452688683268006,14,Middleton,35,0,0,0,1, ,David M. Maura,https://www.spectrumbrands.com,SPB,3617.6,Low,Small,0,-1.138270305846107,0.14769445155441632
Euronet Worldwide,831,0.0,-0.8143016551856598,-0.7743343253912948,-0.6296061831497833,4,Leawood,43,0,0,0,1, ,Michael J. Brown,https://www.euronetworldwide.com,EEFT,6658.2,Low,Small,0,-1.283741702411134,0.09643975974718207
TEGNA,832,0.0,-0.8147540555479127,-0.43699934371616955,-0.7596686590359859,17,Tysons,31,0,0,0,1, ,David T. Lougee,https://www.tegna.com,TGNA,4962.6,Low,Small,0,-1.1682750105065558,-0.23045154136962104
Vontier,833,0.0,-0.8147961393025408,-0.4901360378515572,-0.6446133919058835,20,Raleigh,10,0,0,0,1, ,Mark D. Morelli,https://www.vontier.com,VNT,4087.8,Low,Small,0,-1.134664679091709,-0.11055924691296597
Cadence Design Systems,834,0.0,-0.8150591627689671,-0.25517221847163984,-0.6046942166146567,20,San Jose,16,0,0,0,1, ,Anirudh Devgan,https://www.cadence.com,CDNS,45781.7,Low,Small,0,-0.982621980691968,-0.24385480369705845
Incyte,835,0.0,-0.8152590606034511,-0.0454483288060318,-0.9650673228778118,13,Wilmington,38,0,0,0,1, ,Hervé Hoppenot,https://www.incyte.com,INCY,17577.6,Low,Small,0,-1.0640938231266228,-0.6492503807343718
Match Group,836,0.0,-0.8155746887631626,-0.6024703302971501,-0.9437570864441495,20,Dallas,29,0,0,0,1, ,Bernard Kim,https://www.mtch.com,MTCH,31007.0,Low,Small,0,-1.3615299849030202,-0.24936964775030843
Valvoline,837,0.0,-0.8158166703522746,-0.48432421193049907,-0.5795821539627822,6,Lexington,44,0,0,0,1, ,Samuel J. Mitchell Jr.,https://www.valvoline.com,VVV,5660.5,Low,Small,0,-1.0964111089357715,-0.06751277713128691
EnerSys,838,0.0,-0.8161428194506432,-0.7139743618968778,-0.49954370726358077,15,Reading,22,0,0,0,1, ,David M. Shaffer,https://www.enersys.com,ENS,3076.0,Low,Small,0,-1.1800800814371137,0.1488900959000541
Avaya Holdings,839,0.0,-0.8166583454448385,-0.8438271581902315,-0.6664738926606031,20,Durham,10,0,0,0,0, ,Alan Masarek,https://www.avaya.com,AVYA,1076.0,Low,Small,0,-1.343979008206775,0.11779131199569831
UWM Holdings,840,0.0,-0.8169424107885788,-0.7513360999608222,-0.669625406499384,9,Pontiac,6,0,0,0,1, ,Mathew R. Ishbia,https://www.uwm.com,UWMC,7223.5,Low,Small,0,-1.2945893487825346,0.05168022750795087
Zions Bancorp.,841,0.0,-0.8169739736045499,0.1043307277880923,-0.5853349173192873,9,Salt Lake City,30,0,0,0,1, ,Harris H. Simmons,https://www.zionsbancorporation.com,ZION,9958.2,Low,Small,0,-0.7738197658930597,-0.47794179238875606
Quad/Graphics,842,0.0,-0.8179839837156265,-0.8016499072202675,-0.3144547992716772,17,Sussex,35,0,0,0,1, ,J. Joel Quadracci,https://www.quad.com,QUAD,388.5,Low,Small,0,-1.128338281078852,0.343314591089543
MKS Instruments,843,0.0,-0.8191202450905876,-0.3752279367837813,-0.7596686590359859,20,Andover,2,0,0,0,1, ,John T.C. Lee,https://www.mksinst.com,MKSI,8327.6,Low,Small,0,-1.1367484704612894,-0.27298953956845134
Arista Networks,844,0.0,-0.8192885801091006,-0.1348674219057386,-0.9200957206386979,20,Santa Clara,16,0,0,1,1, ,Jayshree V. Ullal,https://www.arista.com,ANET,42773.4,Low,Small,0,-1.0915411650624167,-0.5549164643280144
Interactive Brokers Group,845,0.0,-0.8203406739748054,-0.5773134266674276,-0.9412058609556122,9,Greenwich,36,0,0,0,1, ,Milan Galik,https://www.interactivebrokers.com,IBKR,27961.7,Low,Small,0,-1.3491608812698717,-0.2647819338964904
Range Resources,846,0.0,-0.821161307190055,-0.4911323508665956,-1.0434549766138423,7,Fort Worth,29,0,0,0,1, ,Jeffrey L. Ventura,https://www.rangeresources.com,RRC,7964.0,Low,Small,0,-1.3579604605725124,-0.3982002152412857
Atkore,847,0.0,-0.8213927678405101,-0.34492341590969294,-0.8847287320034881,15,Harvey,41,0,0,0,1, ,William E. Waltz,https://www.atkore.com,ATKR,4415.6,Low,Small,0,-1.1899575438153465,-0.38430761354349613
Cheesecake Factory,848,0.0,-0.8214453725337952,-0.7729228819533235,1.2212828967692528,12,Calabasas Hills,16,0,0,0,1, ,David M. Overton,https://www.thecheesecakefactory.com,CAKE,2098.6,Low,Large,2,-0.2722371147574226,1.4343169618020435
First Solar,849,0.0,-0.8218767310187344,-0.44389050873685254,-0.8297022998977872,7,Tempe,4,0,0,0,1, ,Mark R. Widmar,https://www.firstsolar.com,FSLR,8904.4,Low,Small,0,-1.214966628824856,-0.2761900736535883
Bio-Rad Laboratories,850,0.0,-0.8219714194666476,2.033566342283304,-0.674627809418084,20,Hercules,16,0,0,0,1, ,Norman D. Schwartz,https://www.bio-rad.com,BIO,16982.2,Low,Small,1,0.24404023847208345,-1.8739860834857316
Cooper Cos.,851,0.0,-0.8219714194666476,1.6118353456259575,-0.4695292897513802,13,San Ramon,16,0,0,0,1, ,Albert G. White III,https://www.coopercos.com,COO,20587.8,Low,Small,1,0.12264045115785388,-1.4345626568247771
Envista Holdings,852,0.0,-0.8219819404053049,-0.550329949176801,-0.5095485131009808,13,Brea,16,0,0,0,1, ,Amir Aghdaei,https://www.envistaco.com,NVST,7882.5,Low,Small,0,-1.0984635058395764,0.028835177324252337
Alight,853,0.0,-0.8227604898659265,-0.8828494179459065,-0.2694331730033762,4,Lincolnshire,41,0,0,0,0, ,Stephan D. Scholl,https://www.alight.com,ALIT,5542.2,Low,Small,0,-1.1516669985696553,0.4320280811456243
Newmark Group,854,0.0,-0.8236652905904327,-0.20975695020280072,-0.7612194039407829,9,New York,18,0,0,0,1, ,Barry M. Gosin,https://www.nmrk.com,NMRK,3009.9,Low,Small,0,-1.0486721315135625,-0.3882193768272577
