company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
Ciena,738,0.0,-0.35217187384265547,-0.23779860971635816,-0.2731781849539912,17,Hanover,19,0,0,0,1, ,Gary B. Smith,https://www.ciena.com,CIEN,9223.4,Low,Small,0,-1.0886487277877852,-0.20952630653135176
PriceSmart,739,0.0,-0.35219148511305026,-0.3004626234414484,-0.24261931895514866,16,San Diego,3,0,0,1,1, ,Sherry S. Bahrambeygui,https://www.pricesmart.com,PSMT,2434.1,Low,Small,0,-1.1868200490240317,0.13686438458435196
Advantage Solutions,740,0.0,-0.3526229330617353,-0.30724005903826945,0.08831550532026684,2,Irvine,3,0,0,1,1, ,Jill Griffin,https://www.advantagesolutions.net,ADV,2029.6,Low,Large,0,-0.2595035663295113,1.4137847602398348
H&R Block,741,0.0,-0.35295877606724574,-0.20917757709254148,0.021363373241425555,6,Kansas City,23,0,0,0,1, ,Jeffrey J. Jones II,https://www.hrblock.com,HRB,4284.6,Low,Medium,0,-0.16169444917844714,0.799381779720834
iHeartMedia,742,0.0,-0.3537015529334478,-0.3405351851771351,-0.24654080097690936,14,San Antonio,40,0,0,0,0, ,Robert W. Pittman,https://www.iheartmedia.com,IHRT,2728.1,Low,Small,0,-1.3208718262120691,0.2697479273095272
Super Micro Computer,743,0.0,-0.35372361561264193,-0.29829696011280904,-0.30235018535977204,17,San Jose,3,0,1,0,1, ,Charles Liang,https://www.supermicro.com,SMCI,1963.0,Low,Small,0,-1.3557214725036988,-0.09693521930717212
Flowserve,744,0.0,-0.3541231952469354,-0.29611571647245283,-0.18905761329207563,12,Irving,40,0,0,0,1, ,R. Scott Rowe,https://www.flowserve.com,FLS,4681.4,Low,Small,0,-1.0255987289102253,0.3236512481082289
Charles River Laboratories International,745,0.0,-0.3541452579261295,-0.25481231011113653,-0.15749446531205044,9,Wilmington,18,0,0,0,1, ,James C. Foster,https://www.criver.com,CRL,14425.4,Low,Small,0,-0.8127824759665112,0.2909398303604908
A.O. Smith,746,0.0,-0.35417712624052106,-0.23983963055126292,-0.21105617097512347,12,Milwaukee,45,0,0,0,1, ,Kevin J. Wheeler,https://www.aosmith.com,AOS,10032.2,Low,Small,0,-0.922019486420577,0.03317674565635655
Rithm Capital,747,0.0,-0.3543193079508831,-0.1954201618465806,-0.22448485575207963,6,New York,31,0,0,0,1, ,Michael Nierenberg,https://www.rithmcap.com,RITM,5125.0,Low,Small,0,-0.829251277801184,-0.18120343714086506
Medical Mutual of Ohio,748,0.0,-0.35476791576116357,-0.30353194484966395,-0.3149850091420791,6,Cleveland,32,0,0,0,1, ,Steven C. Glass,https://www.medmutual.com,Unknown,11641.6,Low,Small,0,-1.4102542092606725,-0.12535910301579012
Granite Construction,749,0.0,-0.35508414749627926,-0.314157717440542,-0.3172231232715718,5,Watsonville,3,0,0,0,1, ,Kyle T. Larkin,https://www.graniteconstruction.com,GVA,1504.7,Low,Small,0,-1.4490084888029693,-0.09466388230225892
Valmont Industries,750,0.0,-0.3550915017226773,-0.2852562392058223,-0.2364884165747862,13,Omaha,27,0,0,0,1, ,Stephen G. Kaniewski,https://www.valmont.com,VMI,5083.4,Low,Small,0,-1.1319661636624798,0.10431364823033505
Sprague Resources,751,0.0,-0.3551748496218551,-0.3264661636968377,-0.334850663188901,4,Portsmouth,28,0,0,0,0, ,David C. Glendon,https://www.spragueenergy.com,SRLP,433.7,Low,Small,0,-1.5362549033327637,-0.11600969411015011
Primoris Services,752,0.0,-0.3551895580746512,-0.29772048857928635,-0.23869783693338795,5,Dallas,40,0,0,0,1, ,Thomas E. McCormick,https://www.primoriscorp.com,PRIM,1269.8,Low,Small,0,-1.1755010238574604,0.14186880078640754
Cboe Global Markets,753,0.0,-0.3552581975210329,-0.23331147994191115,-0.33065180804852795,6,Chicago,13,0,0,0,1, ,Edward T. Tilly,https://www.cboe.com,CBOE,12148.2,Low,Small,0,-1.2483722469997545,-0.4431973224627668
Carter's,754,0.0,-0.355464115860178,-0.2628050100218703,-0.19001407232177336,1,Atlanta,9,0,0,0,1, ,Michael D. Casey,https://www.carters.com,CRI,3763.4,Low,Small,0,-0.9332207565884076,0.19747310819054087
TopBuild,755,0.0,-0.3554690186777767,-0.2652511189614126,-0.21769399664122574,5,Daytona Beach,8,0,0,0,1, ,Robert M. Buck,https://www.topbuild.com,BLD,5987.1,Low,Small,0,-1.0198222516794173,0.1017696106343569
SiteOne Landscape Supply,756,0.0,-0.35572641660170806,-0.2785878657910191,-0.28972492616776196,20,Roswell,9,0,0,0,1, ,Doug Black,https://www.siteone.com,SITE,7255.5,Low,Small,0,-1.2665002695252385,-0.1215812927926158
Texas Roadhouse,757,0.0,-0.356015682840031,-0.27751282428255786,0.25450026173024787,10,Louisville,16,0,0,0,1, ,Gerald L. Morgan,https://www.texasroadhouse.com,TXRH,5787.8,Low,Large,0,0.29582448816080875,1.9332804864906077
Akamai Technologies,758,0.0,-0.35608187087761334,-0.2142100177770776,-0.2588791224600101,17,Cambridge,18,0,1,0,1, ,F. Thomson Leighton,https://www.akamai.com,AKAM,19210.0,Low,Small,0,-0.9882521489462462,-0.241957391480321
Brown-Forman,759,0.0,-0.356086773695212,-0.17504111412096698,-0.2971374836479194,8,Louisville,16,0,0,0,1, ,Lawson E. Whiting,https://www.brown-forman.com,BFB,31376.6,Low,Small,0,-0.9818453255149832,-0.5309428354229141
Acuity Brands,759,0.0,-0.356086773695212,-0.26800883413529153,-0.2177513841830076,12,Atlanta,9,0,0,0,1, ,Neil M. Ashe,https://www.acuitybrands.com,AYI,6628.9,Low,Small,0,-1.0298176740359415,0.11176422947256207
Navient,761,0.0,-0.3562583723111663,-0.20402049391427077,-0.29175261931072116,6,Wilmington,7,0,0,0,1, ,John F. Remondi,https://www.navient.com,NAVI,2592.3,Low,Small,0,-1.052753939141227,-0.4038284813019917
Coterra Energy,762,0.0,-0.35638094275113363,-0.13531131924305048,-0.3331386015257421,4,Houston,40,0,0,0,1, ,Thomas E. Jorden,https://www.coterra.com,CTRA,21872.1,Low,Small,0,-0.968082781502881,-0.8134289621734744
Option Care Health,763,0.0,-0.35663588926626566,-0.2939344728320966,-0.28150894310265845,9,Bannockburn,13,0,0,0,1, ,John C. Rademacher,https://www.optioncarehealth.com,OPCH,5139.0,Low,Small,0,-1.2908729071729195,-0.033898900874693674
Floor & Decor Holdings,764,0.0,-0.35676091111503233,-0.27160788614187925,-0.2533699184489512,16,Atlanta,9,0,0,0,1, ,Thomas Taylor,https://www.flooranddecor.com,FND,7490.0,Low,Small,0,-1.144386895031586,-0.009664789901105838
Public Storage,765,0.0,-0.3571948104725167,-0.011401100159101571,-0.28661643432124434,6,Glendale,3,0,0,0,1, ,Joseph D. Russell Jr.,https://www.publicstorage.com,PSA,68438.2,Low,Small,0,-0.46970310035734203,-1.0937122843519549
Cabot,766,0.0,-0.35736150627087226,-0.2767805496318668,-0.2990504017073149,3,Boston,18,0,0,0,1, ,Sean D. Keohane,https://www.cabotcorp.com,CBT,3871.1,Low,Small,0,-1.29226284114044,-0.16336913513749424
Crane Holdings,767,0.0,-0.35738602035886574,-0.247894651708864,-0.23688056477696226,12,Stamford,5,0,0,0,1, ,Max H. Mitchell,https://www.craneco.com,CR,6158.9,Low,Small,0,-1.0285253263844385,-0.034563291003022106
Atmos Energy,768,0.0,-0.35739827740286245,-0.2120287741367214,-0.29729051709267107,4,Dallas,40,0,0,0,1, ,John K. Akers,https://www.atmosenergy.com,ATO,16182.8,Low,Small,0,-1.0954202313758075,-0.39518247798977385
Selective Insurance Group,769,0.0,-0.35809202609307755,-0.2528180302113823,-0.3187534577190882,6,Branchville,29,0,0,0,1, ,John J. Marchioni,https://www.selective.com,SIGI,5391.5,Low,Small,0,-1.279683925531843,-0.326091590986316
Take-Two Interactive Software,770,0.0,-0.3582489162562357,-0.22397887322352997,-0.27996904406484513,14,New York,31,0,0,0,1, ,Strauss H. Zelnick,https://www.take2games.com,TTWO,17744.1,Low,Small,0,-1.0834700163167446,-0.2855684290948716
Boyd Gaming,771,0.0,-0.35832245852021616,-0.2434698431812843,-0.19753184029519755,10,Las Vegas,30,0,0,0,1, ,Keith E. Smith,https://www.boydgaming.com,BYD,7234.0,Low,Small,0,-0.9051402858130102,0.0980800492619422
Plexus,772,0.0,-0.35834452119941024,-0.29409027594926496,-0.15845092434174818,17,Neenah,45,0,0,0,1, ,Todd P. Kelsey,https://www.plexus.com,PLXS,2298.6,Low,Small,0,-0.9431993011888222,0.43235444530090333
ScanSource,773,0.0,-0.35845973741297954,-0.31404865525852416,-0.3210489593903627,20,Greenville,38,0,1,0,1, ,Michael L. Baur,https://www.scansource.com,SCSC,890.8,Low,Small,0,-1.468712316761811,-0.10923629348428686
Franchise Group,774,0.0,-0.3584965085449697,-0.2590501548981143,-0.22832025646116755,16,Delaware,32,0,0,0,1, ,Brian R. Kahn,https://www.franchisegrp.com,FRG,1669.6,Low,Small,0,-1.0400299410764346,0.039004269175088084
NLV Financial,775,0.0,-0.358788226192092,-0.2546409266822514,-0.3310248270701101,6,Montpelier,43,0,0,0,1, ,Mehran Assadi,https://www.nationallife.com,Unknown,11641.6,Low,Small,0,-1.322128502682152,-0.36573808613554765
CrossAmerica Partners,776,0.0,-0.35879558041849,-0.3123504012813897,-0.3208767967650171,4,Allentown,35,0,0,0,1, ,Charles M. Nifong Jr.,https://www.crossamericapartners.com,CAPL,826.5,Low,Small,0,-1.4640874345980421,-0.11480942362281912
Mr. Cooper Group,777,0.0,-0.35895492199044754,-0.08919359656123371,-0.26366141760849876,6,Coppell,40,0,0,0,1, ,Jay Bray,https://www.mrcoopergroup.com,COOP,3369.4,Low,Small,0,-0.639175802856366,-0.7202142729889854
Fortinet,778,0.0,-0.35899904734883575,-0.22118999742621742,-0.244580059966029,17,Sunnyvale,3,0,1,0,1, ,Ken Xie,https://www.fortinet.com,FTNT,39789.0,Low,Small,0,-0.9757829126560824,-0.16189643435253118
Brinker International,779,0.0,-0.3591069093360071,-0.29522763870459356,0.22691598331376528,10,Dallas,40,0,0,0,1, ,Kevin Hochman,https://www.brinker.com,EAT,1701.9,Low,Large,0,0.15596258298789334,1.8944483391467821
Albemarle,780,0.0,-0.359347147398343,-0.2964584833302231,-0.28470351626184887,3,Charlotte,25,0,0,0,1, ,J. Kent Masters,https://www.albemarle.com,ALB,25899.4,Low,Small,0,-1.3147874070004608,-0.03644541361834485
Peabody Energy,781,0.0,-0.35958493405187963,-0.25962662643163703,-0.29522456558852395,4,St. Louis,23,0,0,0,1, ,James C. Grech,https://www.peabodyenergy.com,BTU,3391.5,Low,Small,0,-1.236428140139748,-0.21187308730263515
Light & Wonder,782,0.0,-0.3597884009822254,-0.2579283724545025,-0.2885293523806398,10,Las Vegas,30,0,0,0,1, ,Matt Wilson,https://www.lnw.com,LNW,5679.7,Low,Small,0,-1.2127508723771925,-0.1927814779975087
Evercore,783,0.0,-0.35985949183740645,-0.20042144190768305,-0.32353575286757685,6,New York,31,0,0,0,1, ,John S. Weinberg,https://www.evercore.com,EVR,4275.1,Low,Small,0,-1.1428544295719145,-0.5369959803399754
Stewart Information Services,784,0.0,-0.35989136015179796,-0.26537576145514724,-0.27226954887577837,6,Houston,40,0,0,0,1, ,Frederick Eppinger,https://www.stewart.com,STC,1181.0,Low,Small,0,-1.1884926105206377,-0.10383369944825627
Central Garden & Pet,785,0.0,-0.3599428397365842,-0.2920959960495107,-0.2775300735391159,11,Walnut Creek,3,0,0,0,1, ,Timothy P. Cofer,https://www.central.com,CENT,2286.5,Low,Small,0,-1.2828965670214731,-0.02532164283759594
GMS,786,0.0,-0.36006295876775224,-0.29927851975096936,-0.2862051569384743,20,Tucker,9,0,0,0,1, ,John C. Turner Jr.,https://www.gms.com,GMS,2142.1,Low,Small,0,-1.3293704036585134,-0.03167607603068815
H.B. Fuller,787,0.0,-0.3605728517980163,-0.2905847058129782,-0.2799212211133602,3,St. Paul,22,0,0,0,1, ,James J. Owens,https://www.hbfuller.com,FUL,3505.2,Low,Small,0,-1.2869626270404875,-0.039876818818134575
Middleby,788,0.0,-0.36123963499143863,-0.2396215061872273,-0.24047685072862574,12,Elgin,13,0,0,0,1, ,Timothy J. FitzGerald,https://www.middleby.com,MIDD,8961.1,Low,Small,0,-1.0246594468465344,-0.07829199856651461
Renewable Energy Group,789,0.0,-0.36140387938099483,-0.2824206224733593,-0.33065180804852795,4,Ames,11,0,0,1,1, ,Kevin E. Lucke,https://www.regi.com,Unknown,3056.2,Low,Small,0,-1.4104077630128018,-0.2617828787478772
MSC Industrial Direct,790,0.0,-0.3614259420601889,-0.28193763281013756,-0.2801890296416756,20,Melville,31,0,0,0,1, ,Erik Gershwind,https://www.mscdirect.com,MSM,4758.3,Low,Small,0,-1.2643939046301924,-0.07265982505184938
Vishay Intertechnology,791,0.0,-0.3614921300977713,-0.2693020000077884,-0.12401839927262981,17,Malvern,35,0,0,0,1, ,Gerald Paul,https://www.vishay.com,VSH,2840.1,Low,Medium,0,-0.7794922613861819,0.4716013283869958
Applied Industrial Technologies,792,0.0,-0.3616048949025412,-0.29317103755797197,-0.2852104395475887,20,Cleveland,32,0,0,0,1, ,Neil A. Schrimsher,https://www.applied.com,AIT,3947.9,Low,Small,0,-1.3125582285236985,-0.05026821486082789
Lincoln Electric Holdings,793,0.0,-0.3616465688521301,-0.27265176702690685,-0.23688056477696226,12,Cleveland,32,0,0,0,1, ,Christopher L. Mapes,https://www.lincolnelectric.com,LECO,8079.1,Low,Small,0,-1.1133314796682403,0.05699625565461866
First Horizon,794,0.0,-0.36165147166972883,-0.16008401487281018,-0.2686732629241149,6,Memphis,39,0,0,0,1, ,D. Bryan Jordan,https://www.firsthorizon.com,FHN,12542.9,Low,Small,0,-0.8708688704703353,-0.4778502371393458
Spirit Airlines,795,0.0,-0.36172991675130794,-0.38936388209768036,-0.24813808755650457,19,Miramar,8,0,0,0,0, ,Edward M. Christie III,https://www.spirit.com,SAVE,2375.4,Low,Small,0,-1.491708176200462,0.444255628686916
AptarGroup,796,0.0,-0.3618181674680844,-0.2776997880231598,-0.2177513841830076,13,Crystal Lake,13,0,0,0,1, ,Stephan B. Tanda,https://www.aptar.com,ATR,7702.9,Low,Small,0,-1.0739222414230851,0.1479683591230255
Citrix Systems,797,0.0,-0.36206330834801903,-0.2678218703946896,-0.2493145321630328,17,Fort Lauderdale,8,0,0,0,1, ,Robert M. Calderoni,https://www.citrix.com,CTXS,12704.6,Low,Small,0,-1.135775889334823,-0.007791940072866872
IDEXX Laboratories,798,0.0,-0.3621074337064073,-0.19968916725699204,-0.2430975484699975,9,Westbrook,20,0,0,0,1, ,Jonathan J. Mazelsky,https://www.idexx.com,IDXX,46089.3,Low,Small,0,-0.9161579726191273,-0.23519510520852302
Tetra Tech,799,0.0,-0.36215401047359486,-0.2794603632471616,-0.141234661807189,5,Pasadena,3,0,0,0,1, ,Dan L. Batrack,https://www.tetratech.com,TTEK,8906.7,Low,Medium,0,-0.8607210930891146,0.4439439904909775
Lyft,800,0.0,-0.3622814837311609,-0.4729989953936238,-0.2994999374512728,17,San Francisco,3,0,1,0,0, ,Logan Green,https://www.lyft.com,LYFT,13384.6,Low,Small,0,-1.8882666484478579,0.5580236542176269
Gannett,801,0.0,-0.3622863865487596,-0.3367647497416623,-0.18618823620298244,14,McLean,42,0,0,0,0, ,Michael E. Reed,https://www.gannett.com,GCI,643.9,Low,Small,0,-1.159753101622141,0.4849434666607327
ResMed,802,0.0,-0.36256339574308577,-0.24180274982758349,-0.26586127337680354,9,San Diego,3,0,0,0,1, ,Michael J. Farrell,https://www.resmed.com,RMD,35463.3,Low,Small,0,-1.107436570014115,-0.1661690005200252
Designer Brands,803,0.0,-0.36256829856068445,-0.29165974732143946,-0.21296908903451894,16,Columbus,32,0,0,0,1, ,Roger L. Rawlins,https://www.designerbrands.com,DBI,991.4,Low,Small,0,-1.10359971873864,0.21754000997081352
Graham Holdings,804,0.0,-0.36282814789341516,-0.2608730513689834,-0.19816310325479805,2,Arlington,42,0,0,0,1, ,Timothy J. O?Shaughnessy,https://www.ghco.com,GHC,3000.6,Low,Small,0,-0.9706199793896793,0.16018979654816595
Vroom,805,0.0,-0.3628698218430041,-0.37351870508166424,-0.3248078433770748,16,New York,31,0,0,0,0, ,Thomas H. Shortt,https://www.vroom.com,VRM,364.7,Low,Small,0,-1.6675684683826946,0.09596108140723518
Worthington Industries,806,0.0,-0.3631860535781198,-0.20296103271752633,-0.2560097453709169,13,Columbus,32,0,0,0,1, ,B. Andrew Rose,https://www.worthingtonindustries.com,WOR,2537.8,Low,Small,0,-0.9657600116080566,-0.2718951832524833
Calumet Specialty Products Partners,807,0.0,-0.3637596832371669,-0.3562557196994166,-0.3282224021130957,4,Indianapolis,14,0,0,0,0, ,Stephen P. Mawer,https://www.calumetspecialty.com,CLMT,1070.8,Low,Small,0,-1.62858406536466,0.019545727680749296
Xilinx,808,0.0,-0.36376948887236427,-0.2150046136746359,-0.29532021149149373,17,San Jose,3,0,0,1,1, ,Lisa T. Su,https://www.xilinx.com,XLNX,30450.5,Low,Small,0,-1.1156939862278512,-0.3761984976118715
TransUnion,809,0.0,-0.3638332255011473,-0.099616825099793,-0.24453223701454413,2,Chicago,13,0,0,0,1, ,Christopher A. Cartwright,https://www.transunion.com,TRU,19882.6,Low,Small,0,-0.6283305280733839,-0.6090242728637283
Travel + Leisure,810,0.0,-0.3641028804690754,-0.2677439688361054,-0.18140594105449376,10,Orlando,8,0,0,0,1, ,Michael D. Brown,https://www.travelandleisureco.com,TNL,4966.2,Low,Small,0,-0.9463730858744813,0.24900093697955408
Topgolf Callaway Brands,811,0.0,-0.3641175889218715,-0.26556272519574925,-0.10488921867867515,10,Carlsbad,3,0,0,0,1, ,Oliver G. Brewer III,https://www.callawaygolf.com,ELY,4337.1,Low,Medium,0,-0.7206280340284562,0.5304304854546195
Dycom Industries,812,0.0,-0.36418867977705255,-0.30815929742956244,-0.1983926534219255,5,Palm Beach Gardens,8,0,0,0,1, ,Steven E. Nielsen,https://www.dycomind.com,DY,2821.0,Low,Small,0,-1.115066475619144,0.3335937361932943
Columbia Sportswear,813,0.0,-0.3642891875378258,-0.2605614451346468,-0.2624658438213766,1,Portland,34,0,0,0,1, ,Timothy P. Boyle,https://www.columbia.com,COLM,5840.4,Low,Small,0,-1.1579296029875046,-0.0840831959136864
Coherent,814,0.0,-0.3647917263416918,-0.26936432125465576,-0.12247850023481646,17,Saxonburg,35,0,0,0,1, ,Vincent D. Mattera Jr.,https://www.ii-vi.com,COHR,7708.2,Low,Medium,0,-0.7841201768548021,0.4779517886711176
Change Healthcare,815,0.0,-0.3651716947055906,-0.33321243867022504,-0.19862220358905294,9,Nashville,39,0,0,1,0, ,Heather Cianfrocco (Optum),https://www.changehealthcare.com,Unknown,6799.3,Low,Small,0,-1.1926100664622123,0.4250815837490595
Grocery Outlet Holding,816,0.0,-0.36543644685591997,-0.30602479472435673,-0.3337220415338577,7,Emeryville,3,0,0,0,1, ,Eric J. Lindberg Jr.,https://www.groceryoutlet.com,GO,3148.0,Low,Small,0,-1.499985339342329,-0.18610456776647244
AMC Networks,817,0.0,-0.3654854750319069,-0.2766870677615659,-0.32408093451450454,14,New York,31,0,0,1,1, ,Christina Spade,https://www.amcnetworks.com,AMCX,1721.7,Low,Small,0,-1.3855379464553672,-0.25767590998113077
Hyster-Yale Materials Handling,818,0.0,-0.3655320517990945,-0.3426852681940577,-0.2646178766381965,12,Cleveland,32,0,0,0,0, ,Alfred M. Rankin Jr.,https://www.hyster-yale.com,HY,561.2,Low,Small,0,-1.4108145501093,0.21034076269029406
ChampionX,819,0.0,-0.36554921166068993,-0.2980788357487734,-0.27513892596487155,4,The Woodlands,40,0,0,0,1, ,Sivasankaran Somasundaram,https://www.championx.com,CHX,4976.7,Low,Small,0,-1.308822496728425,0.0062603520784049235
Comfort Systems USA,820,0.0,-0.3655835313838808,-0.2934047422337244,-0.21583846612361215,5,Houston,40,0,0,0,1, ,Brian E. Lane,https://www.comfortsystemsusa.com,FIX,3200.5,Low,Small,0,-1.125089387241797,0.21338189808979036
EQT,821,0.0,-0.3658017067670226,-0.49580857174706283,-0.33546279696790754,4,Pittsburgh,35,0,0,0,0, ,Toby Z. Rice,https://www.eqt.com,EQT,12955.4,Low,Small,0,-2.0683943929463564,0.5062973855259272
Brown & Brown,822,0.0,-0.36612774413733573,-0.22425931883443292,-0.22709598890315447,6,Daytona Beach,8,0,0,0,1, ,J. Powell Brown,https://www.bbinsurance.com,BRO,20395.7,Low,Small,0,-0.9538998311750094,-0.0838120010267097
LGI Homes,823,0.0,-0.36615961245172723,-0.24879830978844017,-0.33298556808099045,5,The Woodlands,40,0,0,0,1, ,Eric Lipar,https://www.lgihomes.com,LGIH,1884.0,Low,Small,0,-1.3302203998987816,-0.3940130972263728
Hyatt Hotels,824,0.0,-0.36670137379638285,-0.3503196209353044,0.07875091502328951,10,Chicago,13,0,0,0,0, ,Mark S. Hoplamazian,https://www.hyatt.com,H,10498.3,Low,Large,0,-0.4523787290017085,1.5375206632371894
Comerica,825,0.0,-0.3667994301483567,-0.1337532880713675,-0.27091137705360757,6,Dallas,40,0,0,0,1, ,Curtis C. Farmer,https://www.comerica.com,CMA,11854.4,Low,Small,0,-0.8130693847499474,-0.5828293249302974
Energizer Holdings,826,0.0,-0.36686071536834036,-0.29066260737156235,-0.28470351626184887,11,St. Louis,23,0,0,0,1, ,Mark S. LaVigne,https://www.energizerholdings.com,ENR,2191.7,Low,Small,0,-1.3177793988715332,-0.05711809650389681
Hill-Rom Holdings,827,0.0,-0.36692935481472205,-0.2770142543076193,-0.24644515507393958,9,Chicago,13,0,0,0,1, ,John P. Groetelaars,https://www.hillrom.com,HRC,7331.7,Low,Small,0,-1.1678555615285224,0.037353310397178145
Rackspace Technology,828,0.0,-0.3671548844242619,-0.3497431494017817,-0.2789647620836625,17,San Antonio,40,0,0,0,0, ,Amar Maletira,https://www.rackspace.com,RXT,2365.6,Low,Small,0,-1.4772098169776195,0.18220553639208276
Verisk Analytics,829,0.0,-0.3674220879833907,-0.21193529226642038,-0.2524995407319262,2,Jersey City,29,0,0,0,1, ,Lee M. Shavel,https://www.verisk.com,VRSK,34616.2,Low,Small,0,-0.9936653190915209,-0.2251854486907889
Spectrum Brands Holdings,830,0.0,-0.3674343450273874,-0.28619105790883215,-0.2263595154502872,11,Middleton,45,0,0,0,1, ,David M. Maura,https://www.spectrumbrands.com,SPB,3617.6,Low,Small,0,-1.1388357067052384,0.14717943226493374
Euronet Worldwide,831,0.0,-0.3675005330649698,-0.304716048540143,-0.2579226634303124,2,Leawood,15,0,0,0,1, ,Michael J. Brown,https://www.euronetworldwide.com,EEFT,6658.2,Low,Small,0,-1.284383233793103,0.09600814878376222
TEGNA,832,0.0,-0.3676059436433417,-0.24141324203466275,-0.28279059820245345,14,Tysons,42,0,0,0,1, ,David T. Lougee,https://www.tegna.com,TGNA,4962.6,Low,Small,0,-1.1683424505169753,-0.23119525283916348
Vontier,833,0.0,-0.3676157492785391,-0.25138464153343393,-0.2607920405194056,17,Raleigh,25,0,0,0,1, ,Mark D. Morelli,https://www.vontier.com,VNT,4087.8,Low,Small,0,-1.1348652223000946,-0.11125052679903852
Cadence Design Systems,834,0.0,-0.36767703449852274,-0.20729235937480506,-0.25315949746241767,17,San Jose,3,0,0,0,1, ,Anirudh Devgan,https://www.cadence.com,CDNS,45781.7,Low,Small,0,-0.9824816096156388,-0.24475867350188135
Incyte,835,0.0,-0.36772361126571035,-0.16793649197809252,-0.32206280596184234,9,Wilmington,7,0,0,0,1, ,Hervé Hoppenot,https://www.incyte.com,INCY,17577.6,Low,Small,0,-1.0634703281867317,-0.6503582968069441
Match Group,836,0.0,-0.3677971535296908,-0.2724648032863049,-0.31798829049533,17,Dallas,40,0,0,0,1, ,Bernard Kim,https://www.mtch.com,MTCH,31007.0,Low,Small,0,-1.3617667542495309,-0.2499706667933265
Valvoline,837,0.0,-0.3678535359320757,-0.2502940197132558,-0.24835807313333505,3,Lexington,16,0,0,0,1, ,Samuel J. Mitchell Jr.,https://www.valvoline.com,VVV,5660.5,Low,Small,0,-1.0966318251346685,-0.06820838096585573
EnerSys,838,0.0,-0.3679295296048555,-0.2933891619220076,-0.23305472865817134,12,Reading,35,0,0,0,1, ,David M. Shaffer,https://www.enersys.com,ENS,3076.0,Low,Small,0,-1.180687586510435,0.14840578917223712
Avaya Holdings,839,0.0,-0.36804964863602346,-0.3177567694471297,-0.2649717664791847,17,Durham,25,0,0,0,0, ,Alan Masarek,https://www.avaya.com,AVYA,1076.0,Low,Small,0,-1.344709287514326,0.11741834448450984
UWM Holdings,840,0.0,-0.3681158366736058,-0.3004003021945811,-0.26557433566789423,6,Pontiac,21,0,0,0,1, ,Mathew R. Ishbia,https://www.uwm.com,UWMC,7223.5,Low,Small,0,-1.2951768543173823,0.05122264649237411
Zions Bancorp.,841,0.0,-0.36812319090000384,-0.1398296096409312,-0.24945800101748744,6,Salt Lake City,41,0,0,0,1, ,Harris H. Simmons,https://www.zionsbancorporation.com,ZION,9958.2,Low,Small,0,-0.7731384693679285,-0.47917450833772174
Quad/Graphics,842,0.0,-0.3683585261447411,-0.3098419710949801,-0.19766574455935523,14,Sussex,45,0,0,0,1, ,J. Joel Quadracci,https://www.quad.com,QUAD,388.5,Low,Small,0,-1.129162705126298,0.3429142049022422
MKS Instruments,843,0.0,-0.3686232782950705,-0.2298214901173412,-0.28279059820245345,17,Andover,18,0,0,0,1, ,John T.C. Lee,https://www.mksinst.com,MKSI,8327.6,Low,Small,0,-1.1367201990997031,-0.2737953885053437
Arista Networks,844,0.0,-0.3686625008358601,-0.18471648769711838,-0.3134642392848597,17,Santa Clara,3,0,0,1,1, ,Jayshree V. Ullal,https://www.arista.com,ANET,42773.4,Low,Small,0,-1.0910732872108524,-0.5559469367678792
Interactive Brokers Group,845,0.0,-0.36890764171579477,-0.2677439688361054,-0.31750049639018413,6,Greenwich,5,0,0,0,1, ,Milan Galik,https://www.interactivebrokers.com,IBKR,27961.7,Low,Small,0,-1.349358887452192,-0.2654122467177167
Range Resources,846,0.0,-0.3690988516021438,-0.2515716052740359,-0.3370505189572058,4,Fort Worth,40,0,0,0,1, ,Jeffrey L. Ventura,https://www.rangeresources.com,RRC,7964.0,Low,Small,0,-1.357980408068541,-0.39891372462047375
Atkore,847,0.0,-0.3691527825957294,-0.22413467634069825,-0.30670207394489674,12,Harvey,13,0,0,0,1, ,William E. Waltz,https://www.atkore.com,ATKR,4415.6,Low,Small,0,-1.1898257972973953,-0.38514865360531486
Cheesecake Factory,848,0.0,-0.36916503963972613,-0.3044511832409569,0.0959671775578487,10,Calabasas Hills,3,0,0,0,1, ,David M. Overton,https://www.thecheesecakefactory.com,CAKE,2098.6,Low,Large,0,-0.2737101428076129,1.4339413379548676
First Solar,849,0.0,-0.3692655474004994,-0.2427064079071596,-0.2961810246182217,4,Tempe,2,0,0,0,1, ,Mark R. Widmar,https://www.firstsolar.com,FSLR,8904.4,Low,Small,0,-1.2150107338178382,-0.2769397811779158
Bio-Rad Laboratories,850,0.0,-0.36928761007969346,0.22220230356718892,-0.26653079469759194,17,Hercules,3,0,0,0,1, ,Norman D. Schwartz,https://www.bio-rad.com,BIO,16982.2,Low,Small,0,0.24770994640977068,-1.8769833062630477
Cooper Cos.,851,0.0,-0.36928761007969346,0.14306211020155096,-0.22731597447998494,9,San Ramon,3,0,0,0,1, ,Albert G. White III,https://www.coopercos.com,COO,20587.8,Low,Small,0,0.12557342406195582,-1.4371689298010497
